Semester,AcademicCareer,College,Department,CourseSubject,CourseCode,CourseID,ClassSection,CourseDescription,CourseLongDescription,ActualEnrolment,ActualWaiting,EnrolmentCapacity,FacultyName,FacilityID,FromTime,ToTime,DurationInMinutes,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,110,PHYS110,85,Physics I,"Introduces basic concepts and laws of mechanics and fluids with emphasis on enhancing the problem-solving skills of the students. Topics covered include kinematics in one and two dimensions, Newton’s laws, rotational motion, simple harmonic motion, and introduction to fluid mechanics.",2,0,20,Mohamed Osman Musa,N4-104,09:00:00,09:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,110,PHYS110,87,Physics I,"Introduces basic concepts and laws of mechanics and fluids with emphasis on enhancing the problem-solving skills of the students. Topics covered include kinematics in one and two dimensions, Newton’s laws, rotational motion, simple harmonic motion, and introduction to fluid mechanics.",12,0,20,Juliano   Katrib,W4-104,11:00:00,11:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,110L,PHYS110L,83,Physics I Lab,"Provides students with laboratory experience to enhance theoretical knowledge gained from PHYS 110 lectures. Investigates measurements involving speed, acceleration, forces, momentum, energy, and more. Provides experience in analyzing measured data and estimating of uncertainties.",6,0,20,Nada H Salem,N3-003,14:00:00,15:20:00,80,N,N,N,Y,N,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,110L,PHYS110L,86,Physics I Lab,"Provides students with laboratory experience to enhance theoretical knowledge gained from PHYS 110 lectures. Investigates measurements involving speed, acceleration, forces, momentum, energy, and more. Provides experience in analyzing measured data and estimating of uncertainties.",1,0,20,Nada H Salem,N3-003,16:00:00,17:50:00,110,Y,N,N,N,N,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,110L,PHYS110L,87,Physics I Lab,"Provides students with laboratory experience to enhance theoretical knowledge gained from PHYS 110 lectures. Investigates measurements involving speed, acceleration, forces, momentum, energy, and more. Provides experience in analyzing measured data and estimating of uncertainties.",1,0,20,Nada H Salem,N3-003,11:00:00,12:20:00,80,N,Y,N,N,N,N,N
2501,UGRD,CAS,Dept of Math & Natural Science,PHYS,110L,PHYS110L,89,Physics I Lab,"Provides students with laboratory experience to enhance theoretical knowledge gained from PHYS 110 lectures. Investigates measurements involving speed, acceleration, forces, momentum, energy, and more. Provides experience in analyzing measured data and estimating of uncertainties.",0,0,20,Nada H Salem,N3-003,15:30:00,16:50:00,80,N,N,N,Y,N,N,N
2501,UGRD,CEA,Com & Elect Engineer Dept,COEN,230L,COEN230L,81,Digital Systems Lab,"Introduction to digital design techniques, logic gates, Medium Scale Integration (MSI) parts and flip-flops, Timing analysis, Programming and use of Programmable Logic Devices (PLD).",7,0,10,Dina Hesham Samaha,N6-102V,16:00:00,17:50:00,110,Y,N,N,N,N,N,N
2501,UGRD,CAS,Dept of English,ENGL,100,ENGL100,91,Academic English I,Serves as a bridge between GUST's English Foundation program and English Composition (ENGL 110) and emphasizes key academic reading and writing skills.,1,0,20,Maryam A AlMuhanna,N5-001,09:30:00,10:50:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CEA,Com & Elect Engineer Dept,COEN,313,COEN313,81,Micro controllers and Emb Sys,Micro controller-based digital systems design methodology and techniques. Basic machine organization. Interface design. C and assembly language programming for real-time embedded systems.,1,0,20,Fadi   AlZhouri,N5-201,13:00:00,13:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of English,ENGL,100,ENGL100,96,Academic English I,Serves as a bridge between GUST's English Foundation program and English Composition (ENGL 110) and emphasizes key academic reading and writing skills.,0,0,20,,N3-101A,17:00:00,18:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CEA,Com & Elect Engineer Dept,COEN,370,COEN370,81,Computer Systems: Architecture,"Computer architecture and organization. Topics include performance evaluation, instruction, set architecture, data path, control unit, pipelining, memory hierarchy, storage, and other I/O topics.",8,0,10,Ebrahim Y Sarkhouh,N5-201V,14:00:00,14:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of English,ENGL,110,ENGL110,81,English Composition I,"Teaches critical reading and writing skills and introduces foundation skills for research writing. Emphasizes analysis of texts, exposure to texts from different genres and domains, and connecting reading and writing. Develops student's ability to work with language and texts with a greater awareness of purpose, context, and strategy.",6,0,20,Maryam A AlMuhanna,N5-001,11:00:00,12:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Economic & Finance,ECON,101,ECON101,84,Principles of Microeconomics,"This course is an examination of the concepts, theorems and problems which are fundamental to an understanding of economic decision making. Emphasis is on the real-life examples of fundamental concepts and application of quantitative methods to the solution of individual decision-making problems of households, firms and industries.",9,0,20,Khaled   Elmawazini,N5-001,14:00:00,15:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Economic & Finance,ECON,101,ECON101,86,Principles of Microeconomics,"This course is an examination of the concepts, theorems and problems which are fundamental to an understanding of economic decision making. Emphasis is on the real-life examples of fundamental concepts and application of quantitative methods to the solution of individual decision-making problems of households, firms and industries.",3,0,20,Ali Yavuz   Polat,N6-205,13:00:00,13:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CAS,Dept of English,ENGL,110,ENGL110,96,English Composition I,"Teaches critical reading and writing skills and introduces foundation skills for research writing. Emphasizes analysis of texts, exposure to texts from different genres and domains, and connecting reading and writing. Develops student's ability to work with language and texts with a greater awareness of purpose, context, and strategy.",0,0,20,,N3-101B,17:00:00,18:20:00,80,N,Y,N,Y,N,N,N
2501,UGRD,CBA,Dept of Economic & Finance,ECON,380,ECON380,82,Business Statistics,"We are living in an explosive era of readily available Big Data and statistics. Billions of users of cell phones, internet, GPS and medical devices generate 2.5 quintillion bytes of new data every day. The demand for analysts that can untangle and generate creative applications from this deluge of new data has never been higher across all walks of life.
The course is designed to provide an understanding of fundamental concepts of data analysis and to use statistical and probabilistic thinking in the context of the modern business world. Particular emphasis will be placed on applying the theory to practical, real-world examples to enhance skills as an analyst, manager and observer of the world in general.",20,0,20,Fida F Karam,W4-201,10:00:00,10:50:00,50,Y,N,Y,N,Y,N,N
2501,UGRD,CBA,Dept of Economic & Finance,ECON,380,ECON380,83,Business Statistics,"We are living in an explosive era of readily available Big Data and statistics. Billions of users of cell phones, internet, GPS and medical devices generate 2.5 quintillion bytes of new data every day. The demand for analysts that can untangle and generate creative applications from this deluge of new data has never been higher across all walks of life.
The course is designed to provide an understanding of fundamental concepts of data analysis and to use statistical and probabilistic thinking in the context of the modern business world. Particular emphasis will be placed on applying the theory to practical, real-world examples to enhance skills as an analyst, manager and observer of the world in general.",20,0,20,Esmaeil   Ebadi,N4-104,13:00:00,13:50:00,50,Y,N,Y,N,Y,N,N
